message_id,response_id,article_id,empathy,distress,empathy_bin,distress_bin,essay,emotion,gender,education,race,age,income,personality_conscientiousness,personality_openess,personality_extraversion,personality_agreeableness,personality_stability,iri_perspective_taking,iri_personal_distress,iri_fantasy,iri_empathatic_concern,gold_empathy,gold_distress,gold_emotion,gold_empathy_bin,gold_distress_bin,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,help,office,dance,money,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation,family,vacation,crime,attractive,masculine,prison,health,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home,divine,sexual,fear,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise,reading,worship,leader,independence,movement,body,noise,eating,medieval,zest,confusion,water,sports,death,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust,fire,tool,phone,gain,sound,injury,sailing,rage,science,work,appearance,valuable,warmth,youth,sadness,fun,emotional,joy,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical
R_qDAtPrPbmjwczn3_1,R_qDAtPrPbmjwczn3,60,5.833,5.625,1,1," After reading that article on the Arctic Ice , I feel that maybe we should get together and do something . Maybe find an organization to donate time and money too . I do not know , but it is scary that the ice is not rebounding . I am not sure what will happen in the future , but if we can try to get people aware now of their carbon footprint , maybe , just maybe we can make a small impact on the ice melting . I know the Earth goes through cycles , but I am sure that humans have greatly impacted the amount of thawing way more than normal cycles . It is as if humans are a parasite . We are like a chronic inflammation to the Earth . it is getting scary out there and we have no other planet to go to in this vast universe . We cannot mess up the one we have .",fear,2,6,1,40,31000,6,4.5,1,7,5,3.714,2.286,4,4.286,5.833,5.625,fear,1,1,149,44.7,44.67,83.51,16.21,16.56,11.41,89.93,61.74,16.11,8.72,3.36,4.7,0,0,0.67,7.38,8.05,12.08,12.08,5.37,6.04,3.36,20.13,6.04,3.36,0.67,0.67,1.34,3.36,1.34,2.01,1.34,0,0,8.05,0,0,0,0,17.45,3.36,0.67,2.01,5.37,1.34,7.38,0.67,0,0,0.67,1.34,0,1.34,0,0,10.07,6.04,0.67,1.34,2.01,0,0,19.46,1.34,14.77,1.34,8.72,4.7,0.67,0,0,1.34,0,0,0,0,0,0,0,0,10.07,6.04,4.03,0,0,0,0,0,0,0,0,0,0,0,0,1.360544218,0,0,0,0,2.040816327,0,0,0,0,0,0,0,0,0.6802721088,0,0,0,0.6802721088,0,0,0.6802721088,0.6802721088,0,0,0,0,0,0,0.6802721088,0,0,0,0,0,0.6802721088,0,0.6802721088,0,0,0,0,0,0,0,0,0,0,0.6802721088,0,0,0,0,0,0,0,0,0.6802721088,0,0,0,0,0,0,0,0.6802721088,0,0.6802721088,0,0.6802721088,0,0,0.6802721088,0,0,0,0,0,0,0,0,0,0,0,0,0,1.360544218,0,0.6802721088,0,0,0,0,0.6802721088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6802721088,0,0,0.6802721088,0,0.6802721088,0,0,0,0,0,1.360544218,0,0,0,0,0,0,0,0.6802721088,0,0,0,0.6802721088,0,1.360544218,0,0,0,0,0,0,0,0,0.6802721088,0,0,0,0,0,0,0,0,0,0.6802721088,0,0,0,0,1.360544218,0,0,0,0,0,0,0,0,0,0,0,0,0.6802721088,0,0.6802721088,0.6802721088,1.360544218,0,0,0
R_qDAtPrPbmjwczn3_2,R_qDAtPrPbmjwczn3,114,5.167,6.125,1,1," How can Canada think that was the right course of action ? Of course we are no better with how we treated the Native Americans . These poor kids are ripped from their homes and subjected to such horrors because of who they are . It is sickening . It is as if we have no respect for the past . Who cares if they did not speak the language or assimilate into "" normal culture "". Is that any reason to destroy their lives ? No apology could ever fix what was done . So many children died , just because they were born into the "" wrong "" culture . This mentality , unfortunately , is not isolated or gone from planet . We are destroying the identity of people who for the most part probably just wanted to live and die without interfering with the "" new "" culture . Is it so wrong to be different ?",anger,2,6,1,40,31000,6,4.5,1,7,5,3.714,2.286,4,4.286,5.167,6.125,anger,1,1,141,29.8,78.24,4.23,1,11.75,17.73,91.49,60.99,14.18,6.38,0,2.84,0,0,3.55,7.8,5.67,12.77,12.77,6.38,9.22,4.26,19.15,6.38,2.84,4.26,0,2.84,8.51,2.13,6.38,0.71,1.42,0.71,14.89,0,0,0,0,14.18,1.42,3.55,2.84,4.96,0.71,5.67,0.71,0,0.71,0,1.42,0,1.42,0,0,9.22,2.84,0.71,4.26,0.71,1.42,7.09,12.77,0,6.38,1.42,2.13,2.84,1.42,0,0.71,0.71,0,1.42,0,0,0,0,0,0,14.89,6.38,2.13,0,0,2.13,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0.7194244604,0,0,0,0,0,0,0,0,0,0,0,0.7194244604,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158273381,0,0,0,0,0,0,0,0,0,0,1.438848921,0,0,0,0,0,0,0.7194244604,0,0,0.7194244604,0,0,0,0,0.7194244604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7194244604,0,0,0,0,0,0,0,0,0,0.7194244604,0.7194244604,2.158273381,0,0,0,0,0,0,0,0,0,0,0,0,0.7194244604,0.7194244604,0.7194244604,0,0,0,0.7194244604,2.158273381,0,0,0,0,0.7194244604,0,0,0,0,0,0,0,0.7194244604,1.438848921,0.7194244604,0,0,0,0,0,0.7194244604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438848921,0,0,0,0,0,0,0.7194244604,0,0,0,0,0.7194244604,0,3.597122302,0.7194244604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438848921,2.158273381,0
R_qDAtPrPbmjwczn3_3,R_qDAtPrPbmjwczn3,213,6.333,1.25,1,0,I am not sure if you saw that Fernandez is dead . That is really going to impact the Marlins . I did not know all that he went through as a child to get to America . It is sad when someone with such light and hope is killed either in an accident or by some jealous fan . I know he was really important to a lot of people . I am glad they decided to cancel the Graves game . Nobody is really going to be focused enough to play anyway .,sadness,2,6,1,40,31000,6,4.5,1,7,5,3.714,2.286,4,4.286,6.333,1.25,sadness,1,0,88,44.96,24.76,31.94,46.73,12.57,11.36,89.77,60.23,15.91,9.09,4.55,0,1.14,2.27,1.14,6.82,5.68,14.77,11.36,6.82,5.68,3.41,21.59,4.55,2.27,1.14,0,4.55,10.23,5.68,4.55,0,2.27,2.27,9.09,0,0,0,2.27,19.32,3.41,0,2.27,6.82,2.27,9.09,2.27,2.27,0,0,0,0,0,0,0,4.55,1.14,0,2.27,1.14,0,5.68,13.64,3.41,5.68,3.41,1.14,1.14,0,2.27,0,0,0,3.41,1.14,0,0,0,0,1.14,7.95,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149425287,0,0,1.149425287,0,1.149425287,0,0,0,1.149425287,0,1.149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149425287,0,0,0,0,0,0,0,0,0,0,0,1.149425287,0,0,1.149425287,0,0,0,3.448275862,0,0,2.298850575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149425287,1.149425287,0,0,0,0,0,2.298850575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149425287,0,0,2.298850575,0,1.149425287,0,0,0,0,0,0,1.149425287,0,0,0,0,2.298850575,0,0,0,0,0,0,0,1.149425287,1.149425287,1.149425287,1.149425287,0,0,1.149425287,0,0,0,1.149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149425287,0,0,0,0,0,0,0,0,0,0,5.747126437,0,0,0,0,0,0,0,0,0,0,0,1.149425287,0,0,0,0,0,0,2.298850575,1.149425287
R_qDAtPrPbmjwczn3_4,R_qDAtPrPbmjwczn3,335,3.667,1.25,0,0," Now , it is scary to think there are mice that are twice their normal size hunting down and killing birds ! It must be one scary place there right now with all that carnage . I hope Keith can make his plan come alive and stop the invasion of the mice . My concern is if they start getting off the island and migrating to other places . I live far away in America , but I sure do not want to run across these giant bird-eating mice . No thanks !",fear,2,6,1,40,31000,6,4.5,1,7,5,3.714,2.286,4,4.286,3.667,1.25,fear,0,0,86,46.73,20.78,64.67,25.77,14.33,9.3,87.21,52.33,15.12,8.14,4.65,0,0,1.16,2.33,6.98,3.49,11.63,9.3,4.65,5.81,2.33,20.93,6.98,0,0,2.33,1.16,6.98,3.49,3.49,2.33,1.16,0,3.49,0,0,0,1.16,12.79,1.16,1.16,4.65,2.33,3.49,4.65,0,0,0,0,3.49,0,2.33,0,1.16,6.98,0,1.16,2.33,1.16,2.33,0,20.93,2.33,18.6,2.33,11.63,4.65,0,1.16,0,0,0,2.33,0,0,0,0,0,0,10.47,4.65,2.33,0,0,0,2.33,1.16,0,0,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,0,0,0,0,0,1.176470588,1.176470588,0,0,0,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,1.176470588,0,0,1.176470588,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,1.176470588,0,0,0,0,0,1.176470588,0,0,0,0,1.176470588,0,0,1.176470588,0,1.176470588,0,0,0,1.176470588,0,0,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,1.176470588,2.352941176,0,0,0,0,0,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,0,1.176470588,0,0,0,0,1.176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352941176,0,0,1.176470588,2.352941176,1.176470588,0,0,0,0,0,0,0,0,0,4.705882353,0,0,0,0,0,0,0,0,0,0,1.176470588,0,0,1.176470588,0,0,0,1.176470588,3.529411765,0
R_qDAtPrPbmjwczn3_5,R_qDAtPrPbmjwczn3,403,5,6.25,1,1,This is just sick . It kills me that this lady is a parent . I am more confused that the step-father had no idea . I doubt after moving to multiple houses that you would not have noticed something was off . I mean you never went into these closets ? The biggest issue here though is that this woman thought she would rid herself of a problem because of social services checking in on her . It is disgusting . I am surprised the other kids survived . They all must have lived in fear of this lady . Takes me so mad people kill kids .,disgust,2,6,1,40,31000,6,4.5,1,7,5,3.714,2.286,4,4.286,5,6.25,disgust,1,1,99,16.93,69.32,20.99,1,9.9,16.16,96.97,61.62,25.25,12.12,6.06,0,2.02,3.03,1.01,13.13,5.05,10.1,13.13,5.05,3.03,3.03,20.2,6.06,3.03,0,0,3.03,10.1,1.01,9.09,3.03,3.03,0,15.15,2.02,0,6.06,1.01,17.17,4.04,1.01,4.04,3.03,3.03,3.03,0,0,0,0,2.02,0,2.02,0,0,7.07,2.02,1.01,1.01,1.01,2.02,5.05,10.1,0,10.1,2.02,6.06,2.02,1.01,0,2.02,0,0,2.02,0,0,0,0,0,0,11.11,9.09,0,0,0,1.01,0,1.01,0,0,0,0,0,0,0,0,0,1.01010101,0,1.01010101,0,3.03030303,0,2.02020202,0,0,0,1.01010101,0,1.01010101,0,0,1.01010101,1.01010101,0,1.01010101,1.01010101,0,1.01010101,1.01010101,1.01010101,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,1.01010101,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,1.01010101,0,0,0,0,0,3.03030303,0,0,0,1.01010101,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,1.01010101,0,0,1.01010101,0,0,0,0,0,0,0,1.01010101,0,0,0,0,1.01010101,0,0,0,0,0,1.01010101,0,0,0,0,1.01010101,0,0,1.01010101,1.01010101,0,1.01010101,0,0,1.01010101,0,1.01010101,0,0,0,0,1.01010101,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,1.01010101,0,0,0,2.02020202,0,0,0,0,6.060606061,0,0,0,0,0,0,0,0,0,1.01010101,1.01010101,2.02020202,0,0,0,0,0,0,0,0
R_2xIXWgIt65WqCB5_1,R_2xIXWgIt65WqCB5,26,5.667,6.125,1,1," I have think is very good article and nice . he has promised the to be the most vigilant interrogator of the Drama administration from his perch on an oversight committee , which republican cheered . this sentence i am very like . Numerous ballot initiatives focused on progressive caused could also give republican few reasons to turn out . The reason must important for the areas .",joy,1,6,3,30,35000,4,3,3.5,4.5,4,3.429,3.571,3.429,2.571,5.667,6.125,joy,1,1,62,87.51,56.41,5.3,99,12.4,27.42,82.26,51.61,9.68,6.45,3.23,0,0,3.23,0,3.23,9.68,14.52,11.29,4.84,3.23,0,16.13,6.45,3.23,1.61,0,3.23,6.45,6.45,0,0,0,0,4.84,0,0,0,3.23,14.52,4.84,6.45,3.23,1.61,3.23,0,0,0,0,0,0,0,0,0,0,8.06,0,1.61,3.23,1.61,1.61,0,12.9,0,9.68,1.61,6.45,1.61,3.23,1.61,0,0,0,0,0,0,0,0,0,0,9.68,8.06,1.61,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.838709677,0,0,0,0,0,0,0,0,0,1.612903226,0,0,3.225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,1.612903226,0,0,0,1.612903226,1.612903226,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,1.612903226,0,1.612903226,0,1.612903226,0
R_2xIXWgIt65WqCB5_2,R_2xIXWgIt65WqCB5,156,5.667,5.625,1,1," The dwindling wilderness is due , in part to humanity s activities such as logging , agriculture , mining , and of course , oil and gas exploration . The research team from Australia s University of Queensland said the Earth has lost nearly 1 . 3 million square miles of wilderness . They ve defined wilderness as an area with no human development . Dr . James Watson of the University of Queensland in Australia said globally important wilderness areas are completely ignored in environmental policy , and much has been paid to the loss of species . Without any policies to protect them , they are falling victim to widespread development , he added . Dr . Watson also revealed that humanity has one to two decades to turn things around .",neutral,1,6,3,30,35000,4,3,3.5,4.5,4,3.429,3.571,3.429,2.571,5.667,5.625,neutral,1,1,117,94.03,72.51,14.04,2.7,13,29.91,79.49,41.03,5.13,3.42,0,0,0,0.85,2.56,1.71,5.13,17.95,5.98,4.27,5.13,1.71,11.11,2.56,1.71,0,4.27,3.42,4.27,0.85,3.42,0,0,1.71,8.55,0,0,0,0.85,5.98,1.71,0,0,1.71,1.71,0.85,4.27,1.71,1.71,0,1.71,0,1.71,0,0,9.4,0.85,2.56,5.13,0.85,1.71,5.98,5.98,0,12.82,2.56,8.55,1.71,7.69,0.85,0,0.85,0,0,0,0,0,0,0,0,14.53,7.69,6.84,0,0,0,0,0,0,0,0,0,0.8849557522,0,0,0.8849557522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8849557522,0,0,0,0,0,0.8849557522,0,0.8849557522,0.8849557522,0,0,0,0.8849557522,0,0,0,0,0.8849557522,0,0,0.8849557522,0,0.8849557522,0,0,0,0.8849557522,0,0,0,0,0.8849557522,0,0,0.8849557522,0,0,0,0,0,0,0,2.654867257,0,0,0,0,0,0,0,0.8849557522,0,0.8849557522,0,0,0,0.8849557522,0,0,0,0,0,0,0,0,1.769911504,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823009,0,0,0,0.8849557522,0,0,0,0,0,0,0,0,0.8849557522,0,0,0,0,0,5.309734513,0,0,0,0,0,0,0,0.8849557522,0,0,0,0,0,0,0,2.654867257,0,0,0.8849557522,0,0,0.8849557522,0,0,0,0,0,0,0,0,0,0.8849557522,1.769911504,0,0.8849557522,0,0,0,0,0.8849557522,0,1.769911504,0,0,0.8849557522,0,0,0,0,0.8849557522,0,0.8849557522,0,0,0,0,0.8849557522,0,0,0,0.8849557522,0,0.8849557522,0,0,0.8849557522,0,0,0,0,0,0.8849557522,0,0,0,0,0
R_2xIXWgIt65WqCB5_3,R_2xIXWgIt65WqCB5,213,6.167,6,1,1," The research team from Australia s University of Queensland said the Earth has lost nearly 1 . 3 million square miles of wilderness . They ve defined wilderness as an area with no human development . Dr . James Watson of the University of Queensland in Australia said globally important wilderness areas are completely ignored in environmental policy , and much has been paid to the loss of species . Without any policies to protect them , they are falling victim to widespread development , he added . Dr . Watson also revealed that humanity has one to two decades to turn things around . To date , the world has a total of 30 . 1 million km2 , or around 20 percent of the world s land area , that remain as wilderness , with the majority being located in countries in North America , North Asia , Australia and Not",neutral,1,6,3,30,35000,4,3,3.5,4.5,4,3.429,3.571,3.429,2.571,6.167,6,neutral,1,1,135,96.08,61.67,48.27,3.92,13.5,26.67,81.48,42.22,5.19,2.96,0,0,0,0.74,2.22,2.22,6.67,18.52,5.93,3.7,4.44,2.22,10.37,2.22,1.48,0,6.67,4.44,3.7,0.74,2.96,0,0,1.48,7.41,0,0.74,0,0.74,6.67,0.74,0,0,2.22,2.22,2.22,2.96,1.48,1.48,0,1.48,0,1.48,0,0,8.15,0.74,2.22,4.44,0.74,1.48,5.19,5.19,0,18.52,1.48,15.56,1.48,5.93,0.74,0,0.74,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0.7692307692,0,0,0.7692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7692307692,0,0,0,0,0,0.7692307692,0,0.7692307692,0.7692307692,0,0,0,0.7692307692,0,0,0,0,0.7692307692,0,0,0.7692307692,0,0.7692307692,0,0,0,0.7692307692,0,0,0,0,0,0,0,0.7692307692,0,0,0,0,0,0,0,2.307692308,0,0,0,0,0,0,0,0.7692307692,0,0.7692307692,0,0,0,1.538461538,0,0,0,0,0,0,0,0,1.538461538,0,0,0,0.7692307692,0,0,0,0,0,0,0,0,0,3.076923077,0,0,0,0.7692307692,0,0,0,0,0,0,0,0.7692307692,0.7692307692,0,0,0,0,0,3.076923077,0.7692307692,0,0,0,0,0,0,0,0,0,0,0,0,0.7692307692,0,2.307692308,0,0,0.7692307692,0,0,0.7692307692,0,0,0,0,0,0,0,0,0,0.7692307692,1.538461538,0,0.7692307692,0,0,0,0,0.7692307692,0,2.307692308,0,0,0.7692307692,0.7692307692,0,0,0,0.7692307692,0,0.7692307692,0,0,0,0,0.7692307692,0,0,0,0.7692307692,0,0.7692307692,0,0,0,0,0,0,0,0,0.7692307692,0,0,0,0,0
R_2xIXWgIt65WqCB5_4,R_2xIXWgIt65WqCB5,333,6.333,5.875,1,1," The Year's Strongest Storm Sweeps by Taiwan Typhoon Meranti gathered in strength as it swept close to Taiwan on Wednesday , and with maximum winds of 230 miles per hour it has been called the strongest storm of the year . Meranti was classified as Category 5 , the highest on the scale . The storm has brought not only high winds , but also heavy rain , and many Taiwanese cities have flooded . Trains and shipping services in some southern cities had stopped , and most flights were grounded . As of Wednesday , there were only a few injuries .",neutral,1,6,3,30,35000,4,3,3.5,4.5,4,3.429,3.571,3.429,2.571,6.333,5.875,neutral,1,1,92,88.21,45.67,54.89,83.66,18.4,25,72.83,43.48,2.17,0,0,0,0,0,0,2.17,7.61,14.13,8.7,4.35,9.78,1.09,11.96,10.87,7.61,0,2.17,4.35,3.26,3.26,0,0,0,0,2.17,0,0,0,0,5.43,1.09,0,0,2.17,0,2.17,1.09,0,0,1.09,1.09,1.09,1.09,0,0,7.61,1.09,0,5.43,0,1.09,8.7,3.26,0,18.48,2.17,10.87,5.43,1.09,0,1.09,0,0,0,0,0,0,0,0,0,13.04,5.43,6.52,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086956522,0,0,0,2.173913043,0,0,0,0,1.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086956522,0,0,1.086956522,0,0,0,1.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2xIXWgIt65WqCB5_5,R_2xIXWgIt65WqCB5,400,6.167,5.75,1,1," It is with many tears , a heavy heart and very mixed emotions that I write that little Isibindi passed away shortly before midnight after a very , very rough 56 hours . She went through such deep sadness in her short life . I was so hoping and fighting to give her a second chance at life . A part of me feels a deep relief the last two days were very difficult and she had so much to cope with . Little Hindi left this earth lying in my arms ( the orphanage had no power so I wrapped us both in a duvet to keep her warm ) It never gets easier . RIP little Hindi may your spirit fly free !",sadness,1,6,3,30,35000,4,3,3.5,4.5,4,3.429,3.571,3.429,2.571,6.167,5.75,sadness,1,1,115,62.42,66.81,54.89,25.77,19.17,8.7,91.3,51.3,14.78,10.43,4.35,0.87,0.87,4.35,0,4.35,6.96,12.17,5.22,8.7,5.22,1.74,14.78,10.43,2.61,0,2.61,3.48,9.57,4.35,4.35,0,1.74,1.74,8.7,0,0,4.35,0,4.35,0.87,0,0.87,2.61,0.87,0,3.48,0,0,3.48,3.48,1.74,1.74,0,0,3.48,0.87,0,0.87,0.87,0.87,6.09,5.22,1.74,21.74,2.61,13.91,5.22,0.87,0,0,0.87,0.87,0,0,0,0,0,0,0,8.7,4.35,1.74,0,0,0,0.87,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739130435,0,0,0,0,0,1.739130435,0,0.8695652174,0,0,0,0,0.8695652174,0,0,0,0,0,0,0,0,0,0,0.8695652174,0.8695652174,0,0,0,0,0,0,0,1.739130435,0,0,0,0,0,0,0.8695652174,0,0,0,0.8695652174,0,0,0,0,0,0,0,0,1.739130435,1.739130435,0.8695652174,0,0,0,0,0,0,0,0,0,0,0,0,0.8695652174,0,0,0,0,0.8695652174,0,0,0,0.8695652174,0,0.8695652174,0.8695652174,0,0,0,0,0,0,0,0.8695652174,0,0,0,0,0,0.8695652174,0,0,0,0,0,0,0,0,0,0.8695652174,0,0.8695652174,0.8695652174,1.739130435,0,0,0.8695652174,0,0.8695652174,0,0,0,0,0,0,0.8695652174,0,0,0,0,0.8695652174,0,0,1.739130435,0.8695652174,0,0,0,0,0,0.8695652174,0,0,0,0,0,0,0,0.8695652174,0,0.8695652174,0,0,0,0,0,0,0,0,0.8695652174,1.739130435,0,0,0.8695652174,0.8695652174,0.8695652174,0,0.8695652174,0
R_2aFv2RNZ0BvYjX3_1,R_2aFv2RNZ0BvYjX3,40,5.667,1,1,0," Of course they do not see well as they age ! they are so much like us , even in the small details of how they stretch their arms to be able to perform their work . Just like my dad when he cannot find his glasses and tries to read his magazine . I cannot even comprehend why some people will not see how similar animals are to humans - how actually humans are animals . It blows my mind every day .",disgust,2,6,1,57,135000,7,7,6.5,6.5,6.5,4.857,1.571,4.429,4.571,5.667,1,disgust,1,0,77,5.89,65.17,24.62,49.97,15.4,12.99,92.21,61.04,18.18,16.88,3.9,1.3,0,3.9,7.79,1.3,1.3,12.99,10.39,14.29,9.09,5.19,16.88,3.9,5.19,6.49,0,3.9,1.3,1.3,0,0,0,0,18.18,1.3,0,0,5.19,16.88,2.6,5.19,0,1.3,1.3,6.49,2.6,2.6,0,0,1.3,1.3,0,0,0,7.79,1.3,3.9,2.6,0,0,0,15.58,1.3,7.79,0,3.9,3.9,5.19,1.3,0,0,0,0,1.3,0,0,0,1.3,0,9.09,5.19,1.3,0,0,0,1.3,1.3,0,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,1.351351351,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,1.351351351,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,1.351351351,0,0,1.351351351,0,0,0,0,0,1.351351351,1.351351351,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,1.351351351,0,0,1.351351351
